id,varieties
38372,"CabernetSauvignon65%,Merlot30%,CabernetFranc5%,"
38373,"CabernetSauvignon65%,Merlot30%,CabernetFranc5%,"
38374,"CabernetSauvignon65%,Merlot30%,CabernetFranc5%,"
38375,"CabernetSauvignon70%,Merlot30%,"
38376,"CabernetSauvignon70%,Merlot30%,"
38379,"Merlot50%,Sangiovese30%,CabernetSauvignon20%,"
38381,"Merlot100%,"
38382,"CabernetSauvignon65%,Merlot30%,CabernetFranc5%,"
38395,"Chardonnay100%,"
38396,"Chardonnay,"
38397,"Chardonnay,"
38398,"CabernetSauvignon100%,"
38399,"SauvignonBlanc100%,"
38400,"Shiraz100%,"
38401,"Gewurztraminer100%,"
38402,"CabernetSauvignon95%,CabernetFranc5%,"
38404,"CabernetSauvignon,"
38405,"Syrah,"
38408,"Carmenere100%,"
38409,"Merlot,"
38410,"PinotNoir100%,"
38411,"Merlot,"
38412,"CabernetSauvignon70%,Merlot30%,"
38413,"Chardonnay100%,"
38415,"Carmenere,"
38416,"Chardonnay100%,"
38417,"Chardonnay100%,"
38418,"Merlot100%,"
38420,"CabernetSauvignon80%,Merlot20%,"
38421,"PinotNoir100%,"
38422,"SauvignonBlanc100%,"
38423,None
38424,"CabernetSauvignon65%,Merlot25%,CabernetFranc10%,"
38426,"Merlot65%,CabernetSauvignon20%,CabernetFranc15%,"
38429,"Gamey100%,"
38430,"Mourvedre,Syrah,OtherGrapes,"
38431,"Grenache,Syrah,OtherGrapes,"
38432,"Gamay100%,"
38433,"Chardonnay100%,"
38434,"Chardonnay100%,"
38435,"Chardonnay100%,"
38436,"Apple,Pear,"
38437,"Apple,Pear,"
38438,"Apple,Pear,"
38441,"SauvignonBranc90%,Muscadelle10%,"
38442,"Merlot90%,CabernetSauvignon10%,"
38443,"Merlot50%,CabernetSauvignon40%,CabernetFranc10%,"
38445,"Tempranillo,Monastrell,CabernetSauvignon,Merlot,"
38447,"TintodeToro100%,"
38449,"TourigaNacional,TourigaFrancesa,"
38450,"TintaFrancesa,TintaRoriz,OtherGrapes,"
38451,None
38452,"Gouveio,Viosinho,OtherGrapes,"
38454,"TintaFrancesa,TintaRoriz,OtherGrapes,"
38455,"TintaFrancesa,TintaRoriz,OtherGrapes,"
38456,"TintaFrancesa,TintaRoriz,OtherGrapes,"
38457,"TintaFrancesa,TintaRoriz,OtherGrapes,"
38458,"Malbec80%,CabernetSauvignon20%,"
38460,"Chardonnay,SauvignonBlanc,Strawberry,"
38461,"Chardonnay,SauvignonBlanc,Strawberry,"
38465,"Mencia100%,"
38467,"Garnacha60%,Carinena5%,CabernetSauvignon&Syrah&Merlot35%,"
38468,"Garnacha85%,CabernetSauvignon5%,Carinena5%,"
38469,"Carinena60%,Garnacha30%,CabernetSauvignon10%,"
38470,"Tempranillo35%,Garnacha40%,Mazuelo15%,Graciano10%,"
38471,"Tempranillo100%,"
38472,None
38473,None
38475,None
38476,"CabernetSauvignon66%,Sangiovese19%,PetiteSirah15%,"
38478,"CabernetSauvignon57%,Sangiovese17%,PetiteSyrah17%,Merlot9%,"
38481,"CabernetSauvignon100%,"
38482,"Sangiovese66%,CabernetSauvignon23%,PetiteSirah7%,Viognier4%,"
38483,"Moscato100%,"
38484,"Zinfandel100%,"
38485,"CabernetSauvignon65%,Syrah29%,Zinfandel6%,"
38486,"Chardonnay55%,SauvignonBlanc45%,"
38487,"CabernetSauvignon80%,PetiteSirah&CabernetFranc20%,"
38488,"Merlot79%,PetiteSirah11%,Zinfandel7%,Syrah3%,"
38489,"PinotNoir95%,Syrah&Carignan5%,"
38490,"SauvignonBlanc,Semillon,Chardonnay,"
38491,"CabernetSauvignon,OtherGrapes,"
38492,"Merlot76%,OtherGrapes24%,"
38493,"Zinfandel100%,"
38494,"Zinfandel100%,"
38495,"Merlot93%,CabernetSauvignon4%,CabernetFranc3%,"
38496,"CabernetSauvignon,CabernetFranc,Malbec,"
38497,"CabernetSauvignon97%,CabernetFranc3%,"
38501,"CabernetSauvignon,Malbec,Merlot,"
38503,"Chardonnay100%,"
38505,"Merlot100%,"
38506,"CabernetSauvignon,Merlot,PetitVerdot,CabernetFranc,"
38507,"CabernetSauvignon100%,"
38509,"CabernetSauvignon,Merlot,PetitVerdot,CabernetFranc,"
38510,"CabernetSauvignon,Merlot,PetitVerdot,CabernetFranc,"
38512,"CabernetSauvignon100%,"
38513,"CabernetSauvignon,Merlot,PetitVerdot,CabernetFranc,"
38514,"CabernetSauvignon100%,"
38516,"Gamay100%,"
38517,"Gamay100%,"
38518,"Chardonnay100%,"
38520,"PinotNoir100%,"
38521,"PinotNoir100%,"
38522,"PinotNoir100%,"
38523,"PinotNoir100%,"
38524,"PinotNoir100%,"
38526,"Chardonnay100%,"
38527,"Chardonnay100%,"
38529,"PinotNoir100%,"
38531,"Chardonnay100%,"
38533,"PinotNoir100%,"
38534,"PinotNoir100%,"
38536,"PinotNoir100%,"
38537,"PinotNoir100%,"
38538,"PinotNoir100%,"
38539,"PinotNoir100%,"
38540,"PinotNoir100%,"
38541,"PinotNoir100%,"
38542,"Chardonnay100%,"
38543,"Barbera100%,"
38544,"Dolcetto100%,"
38547,"Nebbiolo100%,"
38549,"Arneis100%,"
38551,"CabernetSauvignon85%,CabernetFranc15%,"
38553,"Chardonnay100%,"
38554,"Merlot80%,CabernetSauvignon20%,"
38556,"SauvignonBlanc87%,Semillon13%,"
38557,"Syrah30%,Merlot25%,CabernetFranc25%,CabernetSauvignon15%,PetitVerdot5%,"
38558,"SauvignonBlanc100%,"
38560,"Sangiovese100%,"
38561,"Sangiovege100%,"
38562,"CabernetSauvignon90%,Sangiovese5%,Merlot5%,"
38563,"CabernetSauvignon85%,Sangiovese15%,"
38565,"Sangiovese92%,Canaiolo8%,"
38566,"Sangiovese92%,Canaiolo8%,"
38567,"Sangiovese95%,Canaiolo5%,"
38568,"Sangiovese92%,Canaiolo8%,"
38569,"Vernaccia100%,"
38570,"CabernetSauvignon90%,Merlot10%,"
38571,"CabernetSauvignon100%,"
38574,"Muscat,Viognier,Semillon,SauvignonBlanc,Chardonnay,"
38575,"Chardonnay100%,"
38576,"CabernetSauvignon87%,Merlot7%,CabernetFranc6%,"
38577,"CabernetSauvignon100%,"
38578,"CabernetSauvignon100%,"
38579,"UgniBlanc,Bourboulenc,GrenacheBlanc,"
38585,"Syrah70%,Grenache30%,"
38586,"Syrah70%,Grenache30%,"
38587,"GrenacheBlanc,UgniBlanc,Vermentino,Clairette,"
38589,"Grenache,Syrah,Cinsault,Carignan,Cinsault,Mourvedre,"
38590,"Covina60%,Rondinella15%,Molinara25%,"
38591,"Garganega50%,Trebbiano40%,Chardonnay10%,"
38592,"Corvina80%,Rondinella20%,"
38593,"Corvina80%,Rondinella20%,"
38595,"Corvina65%,Rondinella30%,Molinara5%,"
38596,"Covina75%,Rondinella25%,"
38597,"Merlot50%,CabernetSauvignon30%,Sangiovese20%,"
38598,"Corvina65%,Rondinella30%,Molinara5%,"
38599,"Chardonnay100%,"
38600,"Merlot90%,CabernetSauvignon10%,"
38610,"Merlot70%,OtherGrapes30%,"
38611,"Merlot100%,"
38614,"CabernetFranc,Merlot,"
38615,"Merlot75%,CabernetSauvignon15%,CabernetFranc10%,"
38616,"Merlot75%,CabernetSauvignon15%,CabernetFranc10%,"
38626,"CabernetSauvignon,Merlot,CabernetFranc,"
38627,"CabernetSauvignon46%,Merlot25%,CabernetFranc24%,PetitVerdot5%,"
38628,"CabernetSauvignon70%,Merlot25%,PetitVerdot5%,"
38631,"CabernetSauvignon50%,Merlot30%,CabernetFranc20%,"
38636,"CabernetSauvignon70%,Merlot25%,PetitVerdot5%,"
38638,"CabernetSauvignon45%,Merlot45%,CabernetFranc10%,"
38643,"CabernetSauvignon50%,Merlot50%,"
38648,"Merlot80%,CabernetFranc20%,"
38650,"Merlot95%,CabernetFranc5%,"
38651,"Merlot95%,CabernetFranc5%,"
38652,"CabernetSauvignon,Merlot,CabernetFranc,PetitVerdot,"
38653,"Merlot45%,CabernetSauvignon40%,CabernetSauvignon&Malbec15%,"
38655,"CabernetSauvignon54%,Merlot40%,CabernetSauvignon6%,"
38656,"Grenache,Syrah,Carignan,"
38659,"CabernetSauvignon50%,Merlot45%,CabernetFranc5%,"
38663,"CabernetSauvignon70%,Merlot20%,CabernetFranc10%,"
38664,"Merlot60%,CabernetFranc30%,CabernetSauvignon10%,"
38666,"Merlot,CabernetSauvignon,"
38667,"Merlot,CabernetSauvignon,"
38668,"CabernetSauvignon60%,Merlot35%,CabernetFranc4%,PetitVerdot1%,"
38669,"CabernetSauvignon45%,Merlot35%,CabernetFranc12%,PetitVerdot8%,"
38671,"CabernetSauvignon60%,Merlot33%,CabernetFranc5%,PetitVerdot2%,"
38675,"CabernetSauvignon98%,CabernetFranc2%,"
38676,"Merlot86%,CabernetSauvignon12%,PetiteSirah2%,"
38677,"SauvignonBlanc96%,Chardonnay4%,"
38681,"Chardonnay100%,"
38682,"Merlot94%,Malbec4%,CabernetSauvignon2%,"
38683,"CabernetSauvignon76%,Merlot10%,CabernetFranc9%,Malbec3%,PetitVerdot2%,"
38685,"CabernetSauvignon,Merlot,CabernetFranc,Malbec,PetitVerdot,"
38686,"Merlot85%,CabernetSauvignon13%,Malbec2%,"
38688,"CabernetSauvignon97%,Merlot3%,"
38690,"Chardonnay100%,"
38691,"CabernetSauvignon80%,Merlot10%,Syrah4%,Malbec,PetitVerdot,Grenache6%,"
38692,"Chardonnay100%,"
38693,"Merlot94%,CabernetSauvignon2%,Syrah2%,Malbec1%,PetitVerdot1%,"
38694,"Chardonnay63%,PinotNoir19%,PinotGris18%,"
38695,"Riesling100%,"
38696,"Merlot77%,CabernetSauvignon18%,Malbec65%,"
38698,"CabernetSauvignon73%,Merlot15%,,CabernetFranc10%,"
38699,"Merlot100%,"
38703,"PinotNoir100%,"
38704,"SauvignonBlanc100%,"
38705,"CabernetSauvignon59%,Merlot22%,CabernetFranc13%,PetitVerdot6%,"
38706,"Syrah100%,"
38707,"CabernetSauvignon100%,"
38708,"CabernetSauvignon100%,"
38709,"Chardonnay100%,"
38710,"Merlot98%,CabernetSauvignon1%,CabernetFranc1%,"
38711,"CabernetSauvignon100%,"
38712,"Chardonnay100%,"
38714,"Merlot100%,"
38716,"Riesling100%,"
38717,"SauvignonBlanc100%,"
38718,"Shiraz,Viognier,Grenache,"
38719,"Lacrima100%,"
38720,"Verdicchio100%,"
38723,"Marzemino100%,"
38724,"SauvignonBlanc70%,Semillon30%,"
38725,"CabernetSauvignon65%,Merlot32%,CabernetFranc2%,PetitVerdot1%,"
38727,"CabernetSauvignon83%,CabernetFranc9%,Merlot5%,PetitVerdot3%,"
38734,"CabernetSauvignon70%,CabernetFranc14%,OtherGrapes16%,"
38735,"CabernetSauvignon71%,CabernetFranc18%,Merlot7%,PetitVerdot3%,Malbec1%,"
38737,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38738,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38739,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38740,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38741,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38742,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38744,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38745,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38746,"TintaRoriz,TourigaFranca,TintaBarroca,TourigaNacional,TintoCao,TintaAmarela,"
38747,"PinotNoir100%,"
38748,"Merlot79%,CabernetSauvignon13%,CabernetFranc6%,PetitVerdot2%,"
38749,"SauvignonBlanc76%,Semillon24%,"
38750,"CabernetSauvignon80%,Merlot15%,PetitVerdot4%,CabernetFranc1%,"
38752,"Zinfandel60%,CabernetSauvignon40%,"
38759,"CabernetSauvignon100%,"
38761,"CabernetSauvignon55%,Merlot45%,"
38762,"CabernetSauvignon77%,Merlot15%,CabernetFranc8%,"
38763,"Chardonnay100%,"
38764,"Semillon93%,SauvignonBlanc7%,"
38765,"Tempranillo83%,Graciano17%,"
38768,"Nebbiolo100%,"
38769,"Freisa100%,"
38771,"CabernetSauvignon,"
38772,"CabernetSauvignon,"
38774,"CabernetSauvignon90%,Merlot10%,"
38775,"Chardonnay100%,"
38776,"Shiraz100%,"
38777,"CabernetSauvignon,Merlot,CabernetFranc,"
38781,"CabernetSauvignon100%,"
38782,"CabernetSauvignon100%,"
38786,"CabernetSauvignon100%,"
38790,"Muscadet100%,"
38791,"SauvignonBlanc100%,"
38793,"SauvignonBlanc100%,"
38795,"SauvignonBlanc100%,"
38796,"SauvignonBlanc100%,"
38797,"PinotNoir60%,Chardonnay40%,"
38798,"PinotNoir53%,Chardonnay47%,"
38799,"Chardonnay,PinotNoir,PinotMeunier,"
38800,"CabernetSauvignon65%,CabernetFranc20%,Merlot15%,"
38801,"Shiraz67%,Grenache28%,Viognier5%,"
38802,"Riesling100%,"
38803,"Shiraz70%,CabernetSauvignon20%,Merlot10%,"
38804,"Shiraz100%,"
38805,"Chardonnay45%,Semillon40%,SauvignonBlanc15%,"
38806,"Chardonnay45%,Semillon40%,SauvignonBlanc15%,"
38815,"PinotGris,Riesling,Gewurztraminer,Muscat,Silvaner,"
38816,"Gewurztraminer100%,"
38817,"Gewurztraminer100%,"
38818,"PinotGris100%,"
38819,"PinotNoir100%,"
38820,"Riesling100%,"
38821,"Riesling100%,"
38825,"Syrah75%,Sangiovese25%,"
38826,"Chardonnay100%,"
38827,"Chardonnay34%,PinotNoir34%,PinotMeunier32%,"
38828,"Chardonnay45%,PinotNoir55%,"
38830,"Merlot,CabernetSauvignon,CabernetFranc,"
38831,"Merlot80%,CabernetFranc20%,"
38832,"Merlot75%,CabernetFranc25%,"
38833,"Merlot75%,CabernetFranc25%,"
38834,"Shiraz100%,"
38835,"Shiraz100%,"
38838,"Scheurebe100%,"
38839,"CabernetSauvignon,"
38840,"CabernetSauvignon84%,PetitVerdot10%,Merlot3%,Malbec3%,"
38844,"CabernetSauvignon85%,Merlot11%,PetitVerdot3%,CabernetFranc1%,"
38850,"SauvignonBlanc100%,"
38853,"Chardonnay100%,"
38855,"Chardonnay100%,"
38857,"CabernetSauvignon100%,"
38858,"Viura100%,"
38859,"Tempranillo,"
38860,"Tempranillo100%,"
38862,"Tempranillo85%,Mazuelo15%,"
38863,"Tempranillo90%,CabernetSauvignon5%,Mazuelo&Graciano5%,"
38864,"PinotNoir100%,"
38865,"PinotNoir100%,"
38866,"Syrah100%,"
38867,"CabernetSauvignon85%,Merlot15%,"
38868,"Chardonnay100%,"
38869,"Malbec100%,"
38870,"Merlot85%,CabernetSauvignon15%,"
38872,"Carmenere92%,PetitVerdot8%,"
38873,"Chardonnay100%,"
38874,"Chardonnay100%,"
38876,"Merlot90%,Carmenere10%,"
38877,"Gewurztraminer100%,"
38878,"CabernetSauvignon100%,"
38879,"CabernetSauvignon90%,Merlot10%,"
38881,"Syrah90%,CabernetSauvignon7%,Viognier3%,"
38882,"SauvignonBlanc100%,"
38883,"Syrah100%,"
38884,"CabernetSauvignon70%,Carmenere30%,"
38885,"CabernetSauvignon90%,Malbec10%,"
38886,"Malbec100%,"
38887,"CabernetSauvignon90%,Malbec10%,"
38888,"Malbec92%,CabernetSauvignon8%,"
38889,"Sangiovese100%,"
38890,"Sangiovese100%,"
38891,"Sangiovese90%,Canaiolo5%,Colorino5%,"
38892,"CabernetSauvignon100%,"
38893,"CabernetSauvignon50%,Merlot50%,"
38894,"Chardonnay100%,"
38896,"Shiraz100%,"
38897,"SauvignonBlanc100%,"
38898,"CabernetSauvignon100%,"
38899,"Syrah100%,"
38900,"Merlot76%,CabernetSauvignon23%,PetitVerdot1%,"
38901,"Grenache70%,Cinsault15%,Syrah10%,Mourvedre5%,"
38902,"Syrah90%,Viognier10%,"
38903,"Grenache60%,Syrah40%,"
38904,"Syrah100%,"
38905,"Marsanne50%,Roussanne50%,"
38906,"Syrah100%,"
38909,"Syrah100%,"
38911,"Grenache50%,Cinsault40%,Syrah10%,"
38912,"CabernetSauvignon97.7%,Merlot2.3%,"
38913,"CabernetSauvignon100%,"
38914,"Chardonnay100%,"
38915,"Chardonnay100%,"
38917,"Sangiovese100%,"
38918,"Sangiovege100%,"
38919,"CabernetSauvignon77%,Merlot20%,CabernetFranc3%,"
38921,"Shiraz100%,"
38923,"CabernetSauvignon100%,"
38926,"Chardonnay100%,"
38927,"SauvignonBlanc100%,"
38928,"CabernetSauvignon100%,"
38929,"Chardonnay100%,"
38931,"Shiraz100%,"
38935,"Shiraz100%,"
38936,"Chardonnay100%,"
38938,"PinotNoir87%,Chardonnay13%,"
38939,"PinotNoir63%,Chardonnay37%,"
38940,"Flora79%,Gewurztraminer16%,PinotNoir3%,Chardonnay1%,"
38941,"Chardonnay74%,PinotNoir26%,"
38942,"PinotNoir73%,Chardonnay27%,"
38945,"Chardonnay100%,"
38946,"CabernetSauvignon100%,"
38948,"CabernetSauvignon98%,PetitVerdot2%,"
38949,"Merlot,CabernetSauvignon,"
38951,"CabernetSauvignon100%,"
38952,"CabernetSauvignon91.6%,Merlot8.4%,"
38953,"CabernetSauvignon96%,Merlot3.5%,PetitVerdot0.5%,"
38954,"CabernetSauvignon96%,Merlot4%,"
38955,"CabernetSauvignon100%,"
38956,"Merlot,CabernetSauvignon,"
38957,"Merlot,CabernetSauvignon,"
38960,"Chardonnay100%,"
38961,"Chardonnay100%,"
38962,"Chardonnay100%,"
38963,"Chardonnay100%,"
38964,"CabernetSauvignon,Shiraz,Malbec,"
38965,"CabernetSauvignon100%,"
38966,"Chardonnay100%,"
38967,"Riesling100%,"
38968,"Shiraz,"
38969,"CabernetSauvignon,"
38970,"Shiraz100%,"
38971,"Shiraz100%,"
38972,"CabernetSauvignon100%,"
38973,"Chardonnay,"
38974,"Shiraz100%,"
38975,"Chardonnay100%,"
38976,"CabernetSauvignon,"
38977,"CabernetSauvignon100%,"
38978,"Chardonnay100%,"
38979,"Merlot,"
38980,"Shiraz,"
38981,"Chardonnay100%,"
38982,"Shiraz,"
38983,"CabernetSauvignon100%,"
38984,"Chardonnay100%,"
38985,"Merlot100%,"
38986,"Shiraz,Merlot,CabernetSauvignon,"
38987,"PinotNoir,Chardonnay,"
38988,"Prosecco95%,Chardonnay5%,"
38989,"Prosecco95%,Chardonnay5%,"
38991,"CabernetSauvignon47%,Merlot47%,PetitVerdot6%,"
38993,"Sangiovese85%,CabernetSauvignon10%,Merlot5%,"
38994,"Syrah96%,Viognier4%,"
38995,"Syrah74%,Pinotage26%,"
38996,"Syrah,Pinotage,Grenache,Cinsault,"
38997,"CheninBlanc28%,CrouchenBlanc19%,Semillon19%,Viognier17%,ClairetteBlanche16%,"
38998,"Merlot100%,"
38999,"Merlot77%,CabernetSauvignon17%,PetitVerdot6%,"
39001,"CabernetSauvignon85%,CabernetFranc15%,"
39002,"CabernetSauvignon90,1%,Merlot3.4%,Carmenere3.4%,Syrah3.1%,"
39003,"Carmenere90%,CabernetSauvignon5%,Merlot5%,"
39004,"Syrah44%,CabernetSauvignon30%,Carmenere26%,"
39005,"Syrah93%,Carmenere7%,"
39006,"Nebbiolo100%,"
39007,"Vermentino100%,"
39008,"Sangiovese100%,"
39009,"Sangiovese90%,CabernetSauvignon10%,"
39010,"Sangiovese90%,Merlot&Syrah10%,"
39011,"Sangiovese100%,"
39012,"PrugnoloGentile80%,OtherGrapes20%,"
39013,"Procanico60%,Grechetto20%,Verdello15%,Druppeggio&Malvasia5%,"
39014,"Sangiovese,CabernetSauvignon,"
39015,"CabernetSauvignon60%,Merlot30%,CabernetFranc10%,"
39016,"Chardonnay,PinotBianco,PinotNero,"
39017,"Sangiovese90%,Merlot10%,"
39018,"CabernetSauvignon75%,Sangiovese20%,CabernetFranc5%,"
39019,"Sangiovese80%,CabernetSauvignon15%,CabernetFranc5%,"
39020,"Trebbiano&Malvasia80%,Chardonnay20%,"
39021,"Sangiovese60%,CabernetSauvignon20%,Merlot15%,Syrah5%,"
39022,"Sangiovese60%,CabernetSauvignon20%,Merlot15%,Syrah5%,"
39024,"CabernetSauvignon15%,Merlot65%,CabernetFranc20%,"
39025,"Merlot55%,CabernetSauvignon30%,CabernetFranc15%,"
39026,"Merlot80%,CabernetSauvignon12%,CabernetFranc8%,"
39027,"Semillon60%,SauvignonBlanc30%,Muscadelle10%,"
39028,"SauvignonBlanc75%,Semillon23%,Muscadelle2%,"
39029,"CabernetSauvignon100%,"
39030,"Merlot100%,"
39031,"PinotNoir100%,"
39034,"SauvignonBlanc,"
39035,"Semillon60%,SauvignonBlanc30%,Muscadelle10%,"
39038,"CabernetSauvignon70%,CabernetFranc10%,Carmenere20%,"
39039,"CabernetSauvignon60%,Merlot32%,CabernetFranc6%,Malbec&PetitVerdot2%,"
39040,"CabernetSauvignon42%,Merlot58%,"
39041,"CabernetSauvignon80%,Merlot10%,CabernetFranc8%,Malbec&PetitVerdot2%,"
39042,"Merlot78%,CabernetSauvignon19%,CabernetFranc3%,"
39043,"Merlot78%,CabernetSauvignon14%,CabernetFranc&Malbec8%,"
39044,"Semillon75%,SauvignonBlanc25%,Muscadelle5%,"
39045,"Semillon90%,SauvignonBlanc10%,"
39046,"Merlot30%,CabernetSauvignon17%,CabernetFranc15%,Grenache18%,Syrah16%,Malbec4%,"
39047,"CabernetSauvignon30%,Merlot60%,CabernetFranc10%,"
39048,"Semillon60%,SauvignonBlanc40%,"
39049,"Mourvedre,"
39051,"CabernetSauvignon85%,CabernetFranc15%,"
39052,"CabernetSauvignon85%,CabernetFranc15%,"
39054,"CabernetSauvignon100%,"
39055,"Carmenere90%,CabernetSauvignon10%,"
39057,"Chardonnay100%,"
39058,"CabernetSauvignon,Carmenere,"
39059,"CabernetSauvignon100%,"
39061,"Chardonnay,"
39063,"CabernetSauvignon45%,Merlot44%,CabernetFranc8%,PetitVerdot3%,"
39064,"Merlot52%,CabernetSauvignon40%,PetitVerdot5%,Malbec3%,"
39072,"Grenache90%,OtherGrapes10%,"
39074,"Grenache100%,"
39075,"Syrah100%,"
39077,"Grenache50%,Syrah50%,"
39079,"Syrah100%,"
39080,"Syrah100%,"
39081,"Syrah100%,"
39082,"Syrah100%,"
39083,"Grenache100%,"
39084,"CanelliMoscatoWhite100%,"
39085,"Nebbiolo100%,"
39086,"Nebbiolo100%,"
39088,"Gewurztraminer100%,"
39089,"Riesling100%,"
39090,"Malbec100%,"
39091,"Malbec100%,"
39094,"Barbera100%,"
39095,"Nebbiolo100%,"
39096,"Nebbiolo100%,"
39097,"Merlot45%,CabernetSauvignon40%,CabernetFranc10%,Malbec5%,"
39098,"CabernetSauvignon70%,CabernetFranc15%,Malbec13%,PetitVerdot2%,"
39099,"CabernetSauvignon50%,Merlot25%,CabernetFranc25%,"
39100,"CabernetSauvignon55%,Merlot45%,"
39102,"CabernetSauvignon35%,CabernetFranc35%,Merlot30%,"
39103,"CabernetSauvignon55%,Merlot35%,PetitVerdot5%,"
39104,"CabernetSauvignon,Merlot,PetitVerdot,CabernetFranc,"
39108,"CabernetSauvignon66%,Merlot26%,PetitVerdot5%,CabernetFranc3%,"
39109,"CabernetSauvignon100%,"
39110,"CabernetSauvignon85%,CabernetFranc15%,"
39111,"CabernetSauvignon95%,Merlot3%,CabernetFranc2%,"
39112,"Moscato100%,"
39113,"PinotNoir100%,"
39114,"PinotNoir100%,"
39115,"Shiraz100%,"
39116,"Shiraz100%,"
39117,"CabernetSauvignon100%,"
39118,"Shiraz94%,Viognier6%,"
39119,"Riesling100%,"
39120,"Chardonnay100%,"
39121,"Grenache50%,Shiraz26%,Mourvedre24%,"
39122,"Riesling42%,SauvignonBlanc40%,Marsanne18%,"
39123,"Riesling100%,"
39124,"Riesling,Silvaner,Rivaner,"
39125,"Semillon80%,SauvignonBlanc20%,"
39126,"CabernetSauvignon,Merlot,"
39127,"CabernetSauvignon60%,Merlot40%,"
39128,"CabernetSauvignon57%,Merlot43%,"
39129,"CabernetSauvignon70%,Merlot30%,"
39130,"Merlot80%,CabernetSauvignon20%,"
39131,"CabernetSauvignon100%,"
39132,"Chardonnay100%,"
39133,"Merlot100%,"
39138,"PinotNoir100%,"
39141,"PinotNoir100%,"
39142,"Chardonnay80%,PinotBianco20%,"
39143,"PinotNoir100%,"
39146,"Chardonnay100%,"
39147,"Chardonnay100%,"
39149,"Sangiovese80%,CanaioloNero20%,"
39150,"Sangiovese90%,CanaioloNero&Mammolo10%,"
39151,"Sangiovese90%,Colonino5%,CanaioloNero&Mammolo5%,"
39153,"Tempranillo100%,"
39154,"Grenache50%,Syrah30%,Mourvedre20%,"
39155,"Sangiovese100%,"
39156,"Sangiovese92%,Merlot8%,"
39157,"Sangiovese100%,"
39158,"Malvasia,Trebbiano,Sangiovese,"
39159,"Sangiovese100%,"
39160,"Chardonnay100%,"
39161,"CabernetSauvignon100%,"
39168,"Chardonnay,SauvignonBlanc,CheninBlanc,OtherGrapes,"
39169,"Chardonnay,SauvignonBlanc,CheninBlanc,OtherGrapes,"
39170,"PinotGris100%,"
39171,"PinotNoir100%,"
39172,"Chardonnay51%,PinotNoir46%,PinotMrunier3%,"
39173,"CabernetSauvignon,Syrah,"
39174,"CabernetSauvignon,Syrah,"
39175,"Blend,"
39176,"Terret,Clairette,Maccabeu,"
39177,"Terret,Clairette,Maccabeu,"
39178,"CabernetSauvignon80%,Malbec15%,Merlot5%,"
39179,"Chardonnay100%,"
39180,"Malbec80%,CabernetSauvignon15%,Merlot5%,"
39181,"CabernetSauvignon100%,"
39182,"Chardonnay100%,"
39183,"CabernetSauvignon100%,"
39184,"Chardonnay100%,"
39185,"Chardonnay100%,"
39186,"Chardonnay100%,"
39187,"PinotNoir100%,"
39188,"Chardonnay100%,"
39189,"Chardonnay100%,"
39190,"Mixed,"
39191,"CabernetSauvignon95%,CabernetFranc5%,"
39192,"CabernetSauvignon52%,Merlot31%,CabernetFranc17%,"
39193,"Zinfandel97%,PetiteSirah3%,"
39194,"Blendofgrapes,"
39195,"Grenache,Syrah,Mourvedre,Cinsault,OtherGrapes,"
39196,"Grenache70%,Syrah25%,Cinsault5%,"
39197,"Garganega80%,Trebbiano20%,"
39198,"Corvina70%,Rondinella30%,"
39199,"Moscatel100%,"
39200,"Moscatel100%,"
39201,"CabernetSauvignon78%,Syrah11%,Merlot4%,Zinfandel3%,CabernetFranc2%,PetitVerdot2%,"
39202,"Chardonnay100%,"
39203,"Merlot100%,"
39204,"CabernetSauvignon89%,PetiteSirah5%,Syrah4%,Merlot1%,"
39205,"Chardonnay,"
39206,"Merlot98%,Zinfandel2%,"
39207,"Garganega90%,Trebbiano5%,Chardonnay5%,"
39208,"Corvina70%,Rondinella20%,Croatina5%,Oseletta5%,"
39209,"Corvina,Rondinella,Molinara,"
39210,"Corvinone70%,Rondinella20%,Croatina10%,"
39211,"Corvina70%,Rondinella30%,"
39212,"Riesling100%,"
39213,"Riesling100%,"
39215,"Riesling100%,"
39216,"Riesling100%,"
39217,"Riesling100%,"
39218,"Riesling100%,"
39224,"Sangiovese100%,"
39225,"CabernetSauvignon65%,Merlot35%,"
39226,"CabernetSauvignon70%,Carmenere27%,CabernetFranc3%,"
39229,"PinotNoir100%,"
39231,"CabernetSauvignon85%,Merlot9%,Syrah3%,Carmenere3%,"
39232,"Chardonnay100%,"
39234,"CabernetSauvignon85%,Merlot10%,Carmenere5%,"
39235,"Carmenere89%,Merlot4%,CabernetSauvignon3%,Shiraz2%,"
